ID_PROD;REF;NUM;URL;ULTMOD
750;02290310;1;https://www.aftgrupo.com/img_artics/1500/02290310.jpg;1653982145
751;02290312;1;https://www.aftgrupo.com/img_artics/1500/02290312.jpg;1653982145
752;02290314;1;https://www.aftgrupo.com/img_artics/1500/02290314.jpg;1653982145
753;02290320;1;https://www.aftgrupo.com/img_artics/1500/02290320.jpg;1653982146
754;02290322;1;https://www.aftgrupo.com/img_artics/1500/02290322.jpg;1653982146
755;02290324;1;https://www.aftgrupo.com/img_artics/1500/02290324.jpg;1653982146
756;02290326;1;https://www.aftgrupo.com/img_artics/1500/02290326.jpg;1653982146
757;02290330;1;https://www.aftgrupo.com/img_artics/1500/02290330.jpg;1653982147
758;02290332;1;https://www.aftgrupo.com/img_artics/1500/02290332.jpg;1653982147
759;02290334;1;https://www.aftgrupo.com/img_artics/1500/02290334.jpg;1653982147
760;02290336;1;https://www.aftgrupo.com/img_artics/1500/02290336.jpg;1653982147
762;02290340;1;https://www.aftgrupo.com/img_artics/1500/02290340.jpg;1653982148
763;02290395;1;https://www.aftgrupo.com/img_artics/1500/02290395.jpg;1566906146
790;02300400;1;https://www.aftgrupo.com/img_artics/1500/02300400.jpg;1653982159
792;02300430;1;https://www.aftgrupo.com/img_artics/1500/02300430.jpg;1653982160
793;02300440;1;https://www.aftgrupo.com/img_artics/1500/02300440.jpg;1653982160
795;02300457;1;https://www.aftgrupo.com/img_artics/1500/02300457.jpg;1653982161
800;02300470;1;https://www.aftgrupo.com/img_artics/1500/02300470.jpg;1653982162
802;02300480;1;https://www.aftgrupo.com/img_artics/1500/02300480.jpg;1653982162
809;02300500;1;https://www.aftgrupo.com/img_artics/1500/02300500.jpg;1654067508
810;02300505;1;https://www.aftgrupo.com/img_artics/1500/02300505.jpg;1654067508
811;02300510;1;https://www.aftgrupo.com/img_artics/1500/02300510.jpg;1654067508
817;02300550;1;https://www.aftgrupo.com/img_artics/1500/02300550.jpg;1654067510
819;02300554;1;https://www.aftgrupo.com/img_artics/1500/02300554.jpg;1714390584
820;02300556;1;https://www.aftgrupo.com/img_artics/1500/02300556.jpg;1653982167
822;02300560;1;https://www.aftgrupo.com/img_artics/1500/02300560.jpg;1653982167
823;02300565;1;https://www.aftgrupo.com/img_artics/1500/02300565.jpg;1653982167
824;02300570;1;https://www.aftgrupo.com/img_artics/1500/02300570.jpg;1653982168
829;02301000;1;https://www.aftgrupo.com/img_artics/1500/02301000.jpg;1695214822
829;02301000;2;https://www.aftgrupo.com/img_artics/1500/02301000_1.jpg;1695214822
830;02301005;1;https://www.aftgrupo.com/img_artics/1500/02301005.jpg;1653982170
831;02301010;1;https://www.aftgrupo.com/img_artics/1500/02301010.jpg;1653982170
832;02301015;1;https://www.aftgrupo.com/img_artics/1500/02301015.jpg;1653982170
833;02301020;1;https://www.aftgrupo.com/img_artics/1500/02301020.jpg;1653982170
834;02301025;1;https://www.aftgrupo.com/img_artics/1500/02301025.jpg;1653982171
835;02301050;1;https://www.aftgrupo.com/img_artics/1500/02301050.jpg;1653982172
836;02301055;1;https://www.aftgrupo.com/img_artics/1500/02301055.jpg;1653982172
837;02301060;1;https://www.aftgrupo.com/img_artics/1500/02301060.jpg;1653982172
838;02301065;1;https://www.aftgrupo.com/img_artics/1500/02301065.jpg;1653982172
839;02301070;1;https://www.aftgrupo.com/img_artics/1500/02301070.jpg;1653982172
840;02301075;1;https://www.aftgrupo.com/img_artics/1500/02301075.jpg;1653982173
849;02301150;1;https://www.aftgrupo.com/img_artics/1500/02301150.jpg;1653982177
850;02310180;1;https://www.aftgrupo.com/img_artics/1500/02310180.jpg;1653982178
851;02310185;1;https://www.aftgrupo.com/img_artics/1500/02310185.jpg;1653982178
913;02320185;1;https://www.aftgrupo.com/img_artics/1500/02320185.jpg;1653982194
922;02320257;1;https://www.aftgrupo.com/img_artics/1500/02320257.jpg;1601632987
922;02320257;2;https://www.aftgrupo.com/img_artics/1500/02320257_1.jpg;1601641411
922;02320257;3;https://www.aftgrupo.com/img_artics/1500/02320257_2.jpg;1601632988
931;02320555;1;https://www.aftgrupo.com/img_artics/1500/02320555.jpg;1653982197
